..
Name                                                                                                                              OS       Location                                                                                                                                                                                                                                                 
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-v20170320                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-v20170622                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp1-hpc-priority-v20161221                                                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp1-hpc-v20161221                                                                  Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp1-sapcal-v20161216                                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp1-sapcal-v20170306                                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp1-sapcal-v20170320                                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp1-sapcal-v20170620                                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp2-byos-v20161103                                                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp2-byos-v20170320                                                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp2-priority-v20161214                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp2-priority-v20170320                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp2-priority-v20170620                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp2-v20161214                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp2-v20170320                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-sp2-v20170620                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp1-byos-v20161216                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp1-byos-v20170320                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp1-byos-v20170515                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp1-v20170123                                                                  Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp1-v20170320                                                                  Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp1-v20170417                                                                  Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp1-v20170515                                                                  Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp1-v20170620                                                                  Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp2-byos-v20161104                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp2-byos-v20170320                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp2-byos-v20170515                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-sap-12-sp2-v20170123                                                                  Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
